Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AF-2690-10A-01D-1732-01	1	25589952	25606839	5	0.7429
TCGA-AF-2690-10A-01D-1732-01	1	25618654	26688124	520	0.0189
TCGA-AF-2690-10A-01D-1732-01	1	26691336	26745832	24	0.4213
TCGA-AF-2690-10A-01D-1732-01	1	26748876	30695648	1975	0.037
TCGA-AF-2690-10A-01D-1732-01	1	30695758	30697872	5	0.976
TCGA-AF-2690-10A-01D-1732-01	1	30698147	30936463	210	0.0447
TCGA-AF-2690-10A-01D-1732-01	1	30939896	31034592	64	0.3596
TCGA-AF-2690-10A-01D-1732-01	1	31035424	34864261	2141	0.0162
TCGA-AF-2690-10A-01D-1732-01	1	34875241	34877078	20	-0.5606
TCGA-AF-2690-10A-01D-1732-01	1	34886855	63242091	17438	0.0172
TCGA-AF-2690-10A-01D-1732-01	1	63244080	63244691	3	-1.1512
TCGA-AF-2690-10A-01D-1732-01	1	63245456	72541504	6361	0.0101
TCGA-AF-2690-10A-01D-1732-01	1	72541524	72583736	45	-1.2203
TCGA-AF-2690-10A-01D-1732-01	1	72584492	103958684	20106	0.0082
TCGA-AF-2690-10A-01D-1732-01	1	103958840	104109219	38	-0.4834
TCGA-AF-2690-10A-01D-1732-01	1	104109634	105802883	908	0.0212
TCGA-AF-2690-10A-01D-1732-01	1	105803095	105841721	44	-0.345
TCGA-AF-2690-10A-01D-1732-01	1	105845383	110034576	2654	0.0042
TCGA-AF-2690-10A-01D-1732-01	1	110034641	110044476	15	-0.5476
TCGA-AF-2690-10A-01D-1732-01	1	110046521	112498095	1967	0.0136
TCGA-AF-2690-10A-01D-1732-01	1	112498138	112498913	15	-0.484
TCGA-AF-2690-10A-01D-1732-01	1	112507479	142719943	5197	0.0204
TCGA-AF-2690-10A-01D-1732-01	1	142719988	142788045	36	-0.5703
TCGA-AF-2690-10A-01D-1732-01	1	142792400	146311414	1098	0.0213
TCGA-AF-2690-10A-01D-1732-01	1	146395960	147056488	38	-0.6723
TCGA-AF-2690-10A-01D-1732-01	1	147056607	150822151	1679	0.0256
TCGA-AF-2690-10A-01D-1732-01	1	150822330	150853200	34	0.4934
TCGA-AF-2690-10A-01D-1732-01	1	150853218	167483561	11561	0.0211
TCGA-AF-2690-10A-01D-1732-01	1	167500598	167508390	7	0.9193
TCGA-AF-2690-10A-01D-1732-01	1	167509025	171331990	2613	0.0101
TCGA-AF-2690-10A-01D-1732-01	1	171332509	171335027	4	-0.8593
TCGA-AF-2690-10A-01D-1732-01	1	171335867	173063028	911	0.0121
TCGA-AF-2690-10A-01D-1732-01	1	173063179	173068775	23	-0.7207
TCGA-AF-2690-10A-01D-1732-01	1	173069074	215749473	28964	0.0112
TCGA-AF-2690-10A-01D-1732-01	1	215749971	215787350	23	0.8509
TCGA-AF-2690-10A-01D-1732-01	1	215787958	247191011	21748	0.0156
TCGA-AF-2690-10A-01D-1732-01	2	2784	34544573	24125	0.0177
TCGA-AF-2690-10A-01D-1732-01	2	34552819	34590561	46	0.6743
TCGA-AF-2690-10A-01D-1732-01	2	34590667	52592606	13051	0.0065
TCGA-AF-2690-10A-01D-1732-01	2	52592684	52635026	43	-0.4135
TCGA-AF-2690-10A-01D-1732-01	2	52635046	86791198	21964	0.0032
TCGA-AF-2690-10A-01D-1732-01	2	86806581	86807365	2	-2.3706
TCGA-AF-2690-10A-01D-1732-01	2	86823917	87198249	85	0.0332
TCGA-AF-2690-10A-01D-1732-01	2	87214683	87741703	185	0.3794
TCGA-AF-2690-10A-01D-1732-01	2	87753000	105512739	6818	0.0049
TCGA-AF-2690-10A-01D-1732-01	2	105512807	105518536	2	-2.0415
TCGA-AF-2690-10A-01D-1732-01	2	105518684	114078485	4503	0.0181
TCGA-AF-2690-10A-01D-1732-01	2	114078884	114078886	2	-1.883
TCGA-AF-2690-10A-01D-1732-01	2	114097291	127412547	8488	0.0024
TCGA-AF-2690-10A-01D-1732-01	2	127412842	127413297	2	-1.9539
TCGA-AF-2690-10A-01D-1732-01	2	127413330	208063200	48681	0.0052
TCGA-AF-2690-10A-01D-1732-01	2	208063423	208067805	18	-0.5331
TCGA-AF-2690-10A-01D-1732-01	2	208068041	234285697	16724	0.0132
TCGA-AF-2690-10A-01D-1732-01	2	234285825	234327781	36	0.4487
TCGA-AF-2690-10A-01D-1732-01	2	234327784	239983692	3913	0.0257
TCGA-AF-2690-10A-01D-1732-01	2	239984027	239998030	8	0.74
TCGA-AF-2690-10A-01D-1732-01	2	240002419	241259994	855	0.0265
TCGA-AF-2690-10A-01D-1732-01	2	241274730	241382335	31	0.4565
TCGA-AF-2690-10A-01D-1732-01	2	241384277	242738129	588	0.0787
TCGA-AF-2690-10A-01D-1732-01	3	35345	47453513	33585	0.0014
TCGA-AF-2690-10A-01D-1732-01	3	47466826	47467724	2	-2.6509
TCGA-AF-2690-10A-01D-1732-01	3	47472218	68808441	14306	0.0095
TCGA-AF-2690-10A-01D-1732-01	3	68814718	68830103	16	1.0523
TCGA-AF-2690-10A-01D-1732-01	3	68831448	129769058	34077	0.0065
TCGA-AF-2690-10A-01D-1732-01	3	129772898	129795821	14	0.8035
TCGA-AF-2690-10A-01D-1732-01	3	129800163	152004153	13592	0.0071
TCGA-AF-2690-10A-01D-1732-01	3	152005390	152045473	26	0.5217
TCGA-AF-2690-10A-01D-1732-01	3	152046385	163012799	6747	0.0062
TCGA-AF-2690-10A-01D-1732-01	3	163013109	163031683	16	-0.5189
TCGA-AF-2690-10A-01D-1732-01	3	163034498	170212874	4162	-0.0055
TCGA-AF-2690-10A-01D-1732-01	3	170216096	170221322	2	-2.1677
TCGA-AF-2690-10A-01D-1732-01	3	170222521	174692688	2902	0.0012
TCGA-AF-2690-10A-01D-1732-01	3	174692772	174723329	22	-0.4774
TCGA-AF-2690-10A-01D-1732-01	3	174730173	190843448	10324	0.002
TCGA-AF-2690-10A-01D-1732-01	3	190846372	190853708	13	-0.8331
TCGA-AF-2690-10A-01D-1732-01	3	190855045	193417621	1808	0.0101
TCGA-AF-2690-10A-01D-1732-01	3	193417725	193470750	58	-0.2746
TCGA-AF-2690-10A-01D-1732-01	3	193471713	196949986	2179	0.0228
TCGA-AF-2690-10A-01D-1732-01	3	196950178	197223686	96	0.3314
TCGA-AF-2690-10A-01D-1732-01	3	197223807	199322975	1063	0.0388
TCGA-AF-2690-10A-01D-1732-01	3	199329613	199332499	5	-0.8744
TCGA-AF-2690-10A-01D-1732-01	3	199332530	199380515	15	0.143
TCGA-AF-2690-10A-01D-1732-01	4	2281	631995	289	-0.0033
TCGA-AF-2690-10A-01D-1732-01	4	640794	1035323	121	0.3716
TCGA-AF-2690-10A-01D-1732-01	4	1041512	3433680	1046	0.0516
TCGA-AF-2690-10A-01D-1732-01	4	3439241	3492481	21	0.5338
TCGA-AF-2690-10A-01D-1732-01	4	3499668	7497307	2856	0.0359
TCGA-AF-2690-10A-01D-1732-01	4	7500162	7518216	20	0.4948
TCGA-AF-2690-10A-01D-1732-01	4	7523311	9819488	1454	0.0132
TCGA-AF-2690-10A-01D-1732-01	4	9832514	9843364	30	1.4405
TCGA-AF-2690-10A-01D-1732-01	4	9843706	10001452	177	-0.011
TCGA-AF-2690-10A-01D-1732-01	4	10002252	10009766	15	-2.2559
TCGA-AF-2690-10A-01D-1732-01	4	10011816	34455370	16812	0.0117
TCGA-AF-2690-10A-01D-1732-01	4	34455399	34501120	42	0.4007
TCGA-AF-2690-10A-01D-1732-01	4	34506267	57193426	12186	0.0069
TCGA-AF-2690-10A-01D-1732-01	4	57194023	57198685	2	-2.8599
TCGA-AF-2690-10A-01D-1732-01	4	57201328	64376535	4418	0.0048
TCGA-AF-2690-10A-01D-1732-01	4	64380064	64409451	37	-0.4508
TCGA-AF-2690-10A-01D-1732-01	4	64409471	65496615	635	0.0218
TCGA-AF-2690-10A-01D-1732-01	4	65496724	65513593	36	-0.2939
TCGA-AF-2690-10A-01D-1732-01	4	65513608	68977394	2188	0.0028
TCGA-AF-2690-10A-01D-1732-01	4	68987534	69234339	84	-0.3624
TCGA-AF-2690-10A-01D-1732-01	4	69378740	69512426	7	0.9071
TCGA-AF-2690-10A-01D-1732-01	4	69571393	138311553	41038	0.0066
TCGA-AF-2690-10A-01D-1732-01	4	138311645	138312514	14	-0.8626
TCGA-AF-2690-10A-01D-1732-01	4	138312851	151782856	8255	0.0123
TCGA-AF-2690-10A-01D-1732-01	4	151784600	151822979	20	0.4991
TCGA-AF-2690-10A-01D-1732-01	4	151832411	172605921	13206	0.0125
TCGA-AF-2690-10A-01D-1732-01	4	172611459	172614285	10	1.3942
TCGA-AF-2690-10A-01D-1732-01	4	172614299	191261904	12546	0.0094
TCGA-AF-2690-10A-01D-1732-01	5	68532	46227641	30813	0.0115
TCGA-AF-2690-10A-01D-1732-01	5	46231640	46235192	4	-1.5393
TCGA-AF-2690-10A-01D-1732-01	5	46245056	46282417	12	-0.0455
TCGA-AF-2690-10A-01D-1732-01	5	46287063	46309259	9	0.734
TCGA-AF-2690-10A-01D-1732-01	5	46313969	50860653	689	-0.0521
TCGA-AF-2690-10A-01D-1732-01	5	50861586	50905001	21	-0.4318
TCGA-AF-2690-10A-01D-1732-01	5	50906237	57361920	4376	0.0057
TCGA-AF-2690-10A-01D-1732-01	5	57362037	57367817	17	-0.4695
TCGA-AF-2690-10A-01D-1732-01	5	57367832	103877599	26898	0.0038
TCGA-AF-2690-10A-01D-1732-01	5	103879120	103888503	5	-1.17
TCGA-AF-2690-10A-01D-1732-01	5	103888948	104623735	560	0.0077
TCGA-AF-2690-10A-01D-1732-01	5	104623771	104665902	29	-0.3522
TCGA-AF-2690-10A-01D-1732-01	5	104667691	106255426	821	0.019
TCGA-AF-2690-10A-01D-1732-01	5	106257572	106260983	18	-0.8672
TCGA-AF-2690-10A-01D-1732-01	5	106260999	172005448	43711	0.0095
TCGA-AF-2690-10A-01D-1732-01	5	172013141	172095541	60	0.2924
TCGA-AF-2690-10A-01D-1732-01	5	172098864	176166398	2776	0.0351
TCGA-AF-2690-10A-01D-1732-01	5	176167681	176217319	24	0.5668
TCGA-AF-2690-10A-01D-1732-01	5	176241777	180722926	2365	0.0717
TCGA-AF-2690-10A-01D-1732-01	6	94661	29951413	21770	0.0118
TCGA-AF-2690-10A-01D-1732-01	6	29952013	29958175	8	-1.2022
TCGA-AF-2690-10A-01D-1732-01	6	29958253	32539270	1186	0.1293
TCGA-AF-2690-10A-01D-1732-01	6	32539530	32702419	55	0.8937
TCGA-AF-2690-10A-01D-1732-01	6	32703061	32734596	16	0.3444
TCGA-AF-2690-10A-01D-1732-01	6	32758590	54039110	13756	0.0099
TCGA-AF-2690-10A-01D-1732-01	6	54039189	54039814	6	0.8962
TCGA-AF-2690-10A-01D-1732-01	6	54043307	55933454	1213	0.017
TCGA-AF-2690-10A-01D-1732-01	6	55934114	55951619	10	-1.1925
TCGA-AF-2690-10A-01D-1732-01	6	55958837	74648586	9305	-0.0034
TCGA-AF-2690-10A-01D-1732-01	6	74648953	74651462	6	1.0104
TCGA-AF-2690-10A-01D-1732-01	6	74651482	96681534	14043	0.0015
TCGA-AF-2690-10A-01D-1732-01	6	96682038	96689741	5	-0.8783
TCGA-AF-2690-10A-01D-1732-01	6	96689898	101276171	2824	0.0189
TCGA-AF-2690-10A-01D-1732-01	6	101281276	101326383	28	0.4389
TCGA-AF-2690-10A-01D-1732-01	6	101328985	103841522	1493	-0.0072
TCGA-AF-2690-10A-01D-1732-01	6	103844669	103868754	46	-1.2245
TCGA-AF-2690-10A-01D-1732-01	6	103872163	168365221	42601	0.0116
TCGA-AF-2690-10A-01D-1732-01	6	168368565	168368872	2	-1.5115
TCGA-AF-2690-10A-01D-1732-01	6	168369764	170184708	1324	0.081
TCGA-AF-2690-10A-01D-1732-01	6	170189808	170389382	98	0.3732
TCGA-AF-2690-10A-01D-1732-01	6	170389549	170892930	243	0.0488
TCGA-AF-2690-10A-01D-1732-01	7	52911	2212860	718	0.1404
TCGA-AF-2690-10A-01D-1732-01	7	2216420	2419150	82	0.3446
TCGA-AF-2690-10A-01D-1732-01	7	2419253	4468288	1578	0.0199
TCGA-AF-2690-10A-01D-1732-01	7	4468811	4507213	38	0.414
TCGA-AF-2690-10A-01D-1732-01	7	4508578	53446157	35543	0.0029
TCGA-AF-2690-10A-01D-1732-01	7	53447213	53561005	66	-0.2592
TCGA-AF-2690-10A-01D-1732-01	7	53561093	54334297	576	-0.0057
TCGA-AF-2690-10A-01D-1732-01	7	54334410	54354011	10	-1.3282
TCGA-AF-2690-10A-01D-1732-01	7	54360982	64346399	3173	0.024
TCGA-AF-2690-10A-01D-1732-01	7	64347576	64374766	17	0.6953
TCGA-AF-2690-10A-01D-1732-01	7	64374781	97233445	18982	0.0015
TCGA-AF-2690-10A-01D-1732-01	7	97239868	97240411	8	-0.8564
TCGA-AF-2690-10A-01D-1732-01	7	97242176	109217286	6635	0.0193
TCGA-AF-2690-10A-01D-1732-01	7	109220983	109221021	3	-1.0331
TCGA-AF-2690-10A-01D-1732-01	7	109221034	109228448	25	-0.0087
TCGA-AF-2690-10A-01D-1732-01	7	109228480	109241146	11	-1.6742
TCGA-AF-2690-10A-01D-1732-01	7	109241218	133435717	14763	0.0086
TCGA-AF-2690-10A-01D-1732-01	7	133435735	133446174	25	-1.3846
TCGA-AF-2690-10A-01D-1732-01	7	133446205	143542557	6576	0.0197
TCGA-AF-2690-10A-01D-1732-01	7	143548534	143608325	18	-0.6716
TCGA-AF-2690-10A-01D-1732-01	7	143623463	148340440	3081	0.0088
TCGA-AF-2690-10A-01D-1732-01	7	148340743	148421127	28	0.3938
TCGA-AF-2690-10A-01D-1732-01	7	148421568	152873468	2598	0.0225
TCGA-AF-2690-10A-01D-1732-01	7	152873900	152940901	50	-0.2853
TCGA-AF-2690-10A-01D-1732-01	7	152941973	158810375	3954	0.0553
TCGA-AF-2690-10A-01D-1732-01	7	158810402	158819765	13	-0.7726
TCGA-AF-2690-10A-01D-1732-01	8	21254	2235234	1650	0.0958
TCGA-AF-2690-10A-01D-1732-01	8	2242045	2258190	15	-0.6286
TCGA-AF-2690-10A-01D-1732-01	8	2258395	7011977	6157	0.0126
TCGA-AF-2690-10A-01D-1732-01	8	7017400	7836261	185	-0.4675
TCGA-AF-2690-10A-01D-1732-01	8	7836800	11986960	3298	0.0479
TCGA-AF-2690-10A-01D-1732-01	8	12025135	12463798	106	-0.3271
TCGA-AF-2690-10A-01D-1732-01	8	12464038	12881200	290	0.0761
TCGA-AF-2690-10A-01D-1732-01	8	12881826	12884163	8	0.6966
TCGA-AF-2690-10A-01D-1732-01	8	12884223	39349816	19219	0.0105
TCGA-AF-2690-10A-01D-1732-01	8	39354760	39506122	59	0.7533
TCGA-AF-2690-10A-01D-1732-01	8	39507456	112363642	42076	0.0078
TCGA-AF-2690-10A-01D-1732-01	8	112363822	112364421	6	-1.6306
TCGA-AF-2690-10A-01D-1732-01	8	112364436	137757412	17773	0.0104
TCGA-AF-2690-10A-01D-1732-01	8	137758099	137925496	161	-1.0197
TCGA-AF-2690-10A-01D-1732-01	8	137929651	142294344	3367	0.0193
TCGA-AF-2690-10A-01D-1732-01	8	142296265	142302578	6	0.6986
TCGA-AF-2690-10A-01D-1732-01	8	142302654	146268959	1641	0.1914
TCGA-AF-2690-10A-01D-1732-01	9	36587	592903	511	0.0631
TCGA-AF-2690-10A-01D-1732-01	9	596699	596893	3	-2.3078
TCGA-AF-2690-10A-01D-1732-01	9	596961	7069685	6223	0.0066
TCGA-AF-2690-10A-01D-1732-01	9	7075619	7080029	7	-0.6528
TCGA-AF-2690-10A-01D-1732-01	9	7082759	23351805	13731	0.0014
TCGA-AF-2690-10A-01D-1732-01	9	23353115	23368488	9	0.7962
TCGA-AF-2690-10A-01D-1732-01	9	23369719	29081097	4346	-0.0077
TCGA-AF-2690-10A-01D-1732-01	9	29084549	29084997	2	-3.156
TCGA-AF-2690-10A-01D-1732-01	9	29087680	38984130	6394	0.0117
TCGA-AF-2690-10A-01D-1732-01	9	38986103	38986748	3	-1.124
TCGA-AF-2690-10A-01D-1732-01	9	39001602	39128121	17	-0.0623
TCGA-AF-2690-10A-01D-1732-01	9	39130232	39130247	2	-1.7686
TCGA-AF-2690-10A-01D-1732-01	9	39130315	43177963	158	0.0135
TCGA-AF-2690-10A-01D-1732-01	9	43255666	43697342	35	-0.6147
TCGA-AF-2690-10A-01D-1732-01	9	43707554	44364447	52	0.0042
TCGA-AF-2690-10A-01D-1732-01	9	44386132	44795733	39	-0.9289
TCGA-AF-2690-10A-01D-1732-01	9	44806024	105606318	25258	0.0146
TCGA-AF-2690-10A-01D-1732-01	9	105608517	105609111	2	-1.5514
TCGA-AF-2690-10A-01D-1732-01	9	105610523	117616828	9226	0.0109
TCGA-AF-2690-10A-01D-1732-01	9	117617299	117617397	2	-2.1254
TCGA-AF-2690-10A-01D-1732-01	9	117617814	137279628	12786	0.0209
TCGA-AF-2690-10A-01D-1732-01	9	137279808	137415552	102	0.3963
TCGA-AF-2690-10A-01D-1732-01	9	137415597	138191693	345	0.0404
TCGA-AF-2690-10A-01D-1732-01	9	138192805	138260456	25	0.4015
TCGA-AF-2690-10A-01D-1732-01	9	138260649	139375539	276	0.0971
TCGA-AF-2690-10A-01D-1732-01	9	139375654	139392896	5	1.1697
TCGA-AF-2690-10A-01D-1732-01	9	139403162	140132205	385	0.1174
TCGA-AF-2690-10A-01D-1732-01	9	140132242	140211215	24	0.4467
TCGA-AF-2690-10A-01D-1732-01	10	62759	2977086	2392	0.0485
TCGA-AF-2690-10A-01D-1732-01	10	2977403	3126322	145	0.2803
TCGA-AF-2690-10A-01D-1732-01	10	3126717	18225129	12376	0.0076
TCGA-AF-2690-10A-01D-1732-01	10	18236775	18263653	3	-1.2777
TCGA-AF-2690-10A-01D-1732-01	10	18270265	24415269	4345	0.0174
TCGA-AF-2690-10A-01D-1732-01	10	24417680	24418914	12	1.0163
TCGA-AF-2690-10A-01D-1732-01	10	24418957	29919237	3965	0.0127
TCGA-AF-2690-10A-01D-1732-01	10	29921409	29921508	3	1.4034
TCGA-AF-2690-10A-01D-1732-01	10	29922930	42002139	5995	0.0177
TCGA-AF-2690-10A-01D-1732-01	10	42005267	42067711	11	-0.6442
TCGA-AF-2690-10A-01D-1732-01	10	42070878	42932878	546	0.0212
TCGA-AF-2690-10A-01D-1732-01	10	42932971	42937110	17	0.4823
TCGA-AF-2690-10A-01D-1732-01	10	42938401	46374530	1808	0.017
TCGA-AF-2690-10A-01D-1732-01	10	46374540	47468066	360	0.5203
TCGA-AF-2690-10A-01D-1732-01	10	47480482	48053741	97	0.0685
TCGA-AF-2690-10A-01D-1732-01	10	48054426	48058153	4	0.8521
TCGA-AF-2690-10A-01D-1732-01	10	48059516	51500366	1666	0.0214
TCGA-AF-2690-10A-01D-1732-01	10	51510990	51527225	2	-2.2505
TCGA-AF-2690-10A-01D-1732-01	10	51537240	72079657	14531	0.0047
TCGA-AF-2690-10A-01D-1732-01	10	72079962	72196900	110	0.3869
TCGA-AF-2690-10A-01D-1732-01	10	72197459	90928653	12299	0.0193
TCGA-AF-2690-10A-01D-1732-01	10	90932947	90937889	9	-1.1584
TCGA-AF-2690-10A-01D-1732-01	10	90937948	134414283	30078	0.0251
TCGA-AF-2690-10A-01D-1732-01	10	134416812	134702037	130	0.3401
TCGA-AF-2690-10A-01D-1732-01	10	134718443	135356694	260	0.0795
TCGA-AF-2690-10A-01D-1732-01	11	188510	442664	102	0.3305
TCGA-AF-2690-10A-01D-1732-01	11	444980	2483125	741	0.0769
TCGA-AF-2690-10A-01D-1732-01	11	2483474	2573411	46	0.3585
TCGA-AF-2690-10A-01D-1732-01	11	2574358	4683016	1316	0.0131
TCGA-AF-2690-10A-01D-1732-01	11	4683194	4683467	5	-1.116
TCGA-AF-2690-10A-01D-1732-01	11	4685710	4918690	250	0.0232
TCGA-AF-2690-10A-01D-1732-01	11	4919208	4930454	44	-0.2634
TCGA-AF-2690-10A-01D-1732-01	11	4930470	5743981	805	0.0095
TCGA-AF-2690-10A-01D-1732-01	11	5744656	5765715	32	-0.7909
TCGA-AF-2690-10A-01D-1732-01	11	5765914	44627365	28032	0.0144
TCGA-AF-2690-10A-01D-1732-01	11	44628470	44651251	19	0.5894
TCGA-AF-2690-10A-01D-1732-01	11	44651416	48667000	2120	0.0203
TCGA-AF-2690-10A-01D-1732-01	11	48667001	48670651	5	-0.998
TCGA-AF-2690-10A-01D-1732-01	11	48678332	49714078	412	-0.0011
TCGA-AF-2690-10A-01D-1732-01	11	49714167	49717264	12	-0.9594
TCGA-AF-2690-10A-01D-1732-01	11	49722737	62270875	5007	0.0049
TCGA-AF-2690-10A-01D-1732-01	11	62270897	62271376	2	1.3185
TCGA-AF-2690-10A-01D-1732-01	11	62271457	63448514	579	0.004
TCGA-AF-2690-10A-01D-1732-01	11	63449379	63511087	29	0.3716
TCGA-AF-2690-10A-01D-1732-01	11	63511791	66879893	1303	0.0959
TCGA-AF-2690-10A-01D-1732-01	11	66881799	66882027	2	-2.4609
TCGA-AF-2690-10A-01D-1732-01	11	66882540	134093377	46059	0.0158
TCGA-AF-2690-10A-01D-1732-01	11	134093582	134103070	4	-0.8994
TCGA-AF-2690-10A-01D-1732-01	11	134103219	134449982	288	0.1739
TCGA-AF-2690-10A-01D-1732-01	12	20703	73864	18	-0.0952
TCGA-AF-2690-10A-01D-1732-01	12	73901	212265	88	0.306
TCGA-AF-2690-10A-01D-1732-01	12	213417	2661345	1608	0.0568
TCGA-AF-2690-10A-01D-1732-01	12	2661791	2734949	39	0.5866
TCGA-AF-2690-10A-01D-1732-01	12	2734986	10213449	4931	0.031
TCGA-AF-2690-10A-01D-1732-01	12	10219902	10241300	21	0.4152
TCGA-AF-2690-10A-01D-1732-01	12	10241854	10464267	163	-0.0364
TCGA-AF-2690-10A-01D-1732-01	12	10470044	10479792	6	-0.7211
TCGA-AF-2690-10A-01D-1732-01	12	10487073	11406192	558	-0.0435
TCGA-AF-2690-10A-01D-1732-01	12	11409688	11434673	23	-0.9168
TCGA-AF-2690-10A-01D-1732-01	12	11443459	19370915	5430	0.0064
TCGA-AF-2690-10A-01D-1732-01	12	19376624	19404360	17	0.4722
TCGA-AF-2690-10A-01D-1732-01	12	19405968	33280096	10066	0.0063
TCGA-AF-2690-10A-01D-1732-01	12	33282011	33286685	4	-1.0643
TCGA-AF-2690-10A-01D-1732-01	12	33290320	34469078	694	-0.0428
TCGA-AF-2690-10A-01D-1732-01	12	34469565	34640500	34	-0.3165
TCGA-AF-2690-10A-01D-1732-01	12	34641984	36273993	67	0.0217
TCGA-AF-2690-10A-01D-1732-01	12	36298834	36300285	2	-1.4287
TCGA-AF-2690-10A-01D-1732-01	12	36320625	38587791	1083	0.0031
TCGA-AF-2690-10A-01D-1732-01	12	38589772	38589773	2	-1.6666
TCGA-AF-2690-10A-01D-1732-01	12	38589898	44190705	3697	0.0069
TCGA-AF-2690-10A-01D-1732-01	12	44192107	44199559	4	-1.2651
TCGA-AF-2690-10A-01D-1732-01	12	44201858	82687318	23669	0.0149
TCGA-AF-2690-10A-01D-1732-01	12	82687421	82689699	9	-0.8382
TCGA-AF-2690-10A-01D-1732-01	12	82689718	94812991	7656	0.0112
TCGA-AF-2690-10A-01D-1732-01	12	94813275	94847551	13	0.5768
TCGA-AF-2690-10A-01D-1732-01	12	94847777	98315945	2423	0.0069
TCGA-AF-2690-10A-01D-1732-01	12	98319424	98327224	32	-0.5199
TCGA-AF-2690-10A-01D-1732-01	12	98327249	99457387	615	-0.003
TCGA-AF-2690-10A-01D-1732-01	12	99459441	99468079	7	-1.0861
TCGA-AF-2690-10A-01D-1732-01	12	99468639	112759625	8618	0.0167
TCGA-AF-2690-10A-01D-1732-01	12	112759696	112805490	45	0.3072
TCGA-AF-2690-10A-01D-1732-01	12	112805704	113115785	324	0.0373
TCGA-AF-2690-10A-01D-1732-01	12	113117105	113123247	6	-0.8553
TCGA-AF-2690-10A-01D-1732-01	12	113123358	130289268	12195	0.0308
TCGA-AF-2690-10A-01D-1732-01	12	130291938	130388049	80	0.2945
TCGA-AF-2690-10A-01D-1732-01	12	130388673	130686668	306	0.0513
TCGA-AF-2690-10A-01D-1732-01	12	130698537	130699288	13	-1.5709
TCGA-AF-2690-10A-01D-1732-01	12	130708284	132288262	572	0.1295
TCGA-AF-2690-10A-01D-1732-01	13	17924949	56832537	26278	0.0169
TCGA-AF-2690-10A-01D-1732-01	13	56833934	56833949	2	-1.9747
TCGA-AF-2690-10A-01D-1732-01	13	56842197	71374989	8903	2.00E-04
TCGA-AF-2690-10A-01D-1732-01	13	71375556	71378557	4	-3.0719
TCGA-AF-2690-10A-01D-1732-01	13	71378606	74226650	2149	0.0014
TCGA-AF-2690-10A-01D-1732-01	13	74234986	74235022	2	-1.5116
TCGA-AF-2690-10A-01D-1732-01	13	74236361	82062535	5137	0.0025
TCGA-AF-2690-10A-01D-1732-01	13	82066968	82068679	2	-3.5235
TCGA-AF-2690-10A-01D-1732-01	13	82070656	113545579	21691	0.0142
TCGA-AF-2690-10A-01D-1732-01	13	113550720	113858821	70	0.2818
TCGA-AF-2690-10A-01D-1732-01	13	113861952	114126499	119	-0.0013
TCGA-AF-2690-10A-01D-1732-01	14	18072124	18502799	30	-0.0833
TCGA-AF-2690-10A-01D-1732-01	14	18504374	18508611	3	-1.3714
TCGA-AF-2690-10A-01D-1732-01	14	18521076	20013344	534	0.0149
TCGA-AF-2690-10A-01D-1732-01	14	20015789	20063103	50	0.5304
TCGA-AF-2690-10A-01D-1732-01	14	20068436	20216424	125	0.0402
TCGA-AF-2690-10A-01D-1732-01	14	20219948	20258525	27	0.4074
TCGA-AF-2690-10A-01D-1732-01	14	20259512	21860911	1148	0.0296
TCGA-AF-2690-10A-01D-1732-01	14	21862983	21912357	26	-0.2798
TCGA-AF-2690-10A-01D-1732-01	14	21913277	47296787	15790	0.0067
TCGA-AF-2690-10A-01D-1732-01	14	47301717	47347201	30	-0.9545
TCGA-AF-2690-10A-01D-1732-01	14	47356338	47698673	251	0.0582
TCGA-AF-2690-10A-01D-1732-01	14	47698792	47698918	2	-1.3376
TCGA-AF-2690-10A-01D-1732-01	14	47701461	55992795	5468	0.0084
TCGA-AF-2690-10A-01D-1732-01	14	55996256	56058313	63	-0.9646
TCGA-AF-2690-10A-01D-1732-01	14	56059390	68316341	7705	0.0094
TCGA-AF-2690-10A-01D-1732-01	14	68320668	68347094	12	0.53
TCGA-AF-2690-10A-01D-1732-01	14	68347553	73070876	3098	0.0124
TCGA-AF-2690-10A-01D-1732-01	14	73076460	73099653	9	1.0655
TCGA-AF-2690-10A-01D-1732-01	14	73099668	103868075	20295	0.0161
TCGA-AF-2690-10A-01D-1732-01	14	103869830	103919926	29	0.2722
TCGA-AF-2690-10A-01D-1732-01	14	103921688	103933372	3	-0.7975
TCGA-AF-2690-10A-01D-1732-01	14	103937732	105350433	406	0.1329
TCGA-AF-2690-10A-01D-1732-01	14	105350489	105353556	4	-0.8794
TCGA-AF-2690-10A-01D-1732-01	14	105353583	105472563	40	0.2964
TCGA-AF-2690-10A-01D-1732-01	14	105472721	105867070	168	-0.0936
TCGA-AF-2690-10A-01D-1732-01	14	105867273	105892781	10	0.8466
TCGA-AF-2690-10A-01D-1732-01	14	105896961	106356482	304	0.0436
TCGA-AF-2690-10A-01D-1732-01	15	18276341	22023095	1349	0.0066
TCGA-AF-2690-10A-01D-1732-01	15	22023323	22055250	14	-0.7132
TCGA-AF-2690-10A-01D-1732-01	15	22059801	28173703	3740	0.0319
TCGA-AF-2690-10A-01D-1732-01	15	28185521	28712897	113	-0.4406
TCGA-AF-2690-10A-01D-1732-01	15	28717792	63601155	22614	0.0148
