GeneSymbol	Chromosome	Strand	txStarts	txEnds	MappingID	TotalMappingNumber	AbnormalMerge	OverlapWith
LOC729852	CHR7	+	7680341	7918851	1	1	N	
GLCCI1	CHR7	+	8008373	8128709	1	1	N	
ICA1	CHR7	-	8152814	8302185	1	1	N	
NXPH1	CHR7	+	8473584	8792593	1	1	N	
PER4	CHR7	+	9673899	9675447	1	1	N	
NDUFA4	CHR7	-	10971579	10979813	1	1	N	
PHF14	CHR7	+	11013498	11209250	1	1	N	
THSD7A	CHR7	-	11410061	11871824	1	1	N	
TMEM106B	CHR7	+	12250847	12276890	1	1	N	
VWDE	CHR7	-	12370508	12443852	1	1	N	
SCIN	CHR7	+	12610202	12693228	1	1	N	
ARL4A	CHR7	+	12726451	12730558	1	1	N	
ETV1	CHR7	-	13930855	14031050	1	1	N	
DGKB	CHR7	-	14184673	14881075	1	1	N	
AGMO	CHR7	-	15239942	15601640	1	1	N	
MEOX2	CHR7	-	15650836	15726308	1	1	N	
ISPD	CHR7	-	16127151	16460947	1	1	N	
LOC100506025	CHR7	+	16250110	16310229	1	1	N	
SOSTDC1	CHR7	-	16501105	16505474	1	1	N	
LRRC72	CHR7	+	16566504	16621114	1	1	N	
ANKMY2	CHR7	-	16639400	16685442	1	1	N	
BZW2	CHR7	+	16685758	16746148	1	1	N	
TSPAN13	CHR7	+	16793350	16824161	1	1	N	
AGR2	CHR7	-	16832263	16844738	1	1	N	
AGR3	CHR7	-	16899029	16921613	1	1	N	
AHR	CHR7	+	17338275	17385775	1	1	N	
SNX13	CHR7	-	17830384	17980131	1	1	N	
PRPS1L1	CHR7	-	18066399	18067486	1	1	N	
HDAC9	CHR7	+	18126571	19036992	1	1	N	
TWIST1	CHR7	-	19155090	19157295	1	1	N	
FERD3L	CHR7	-	19184404	19185044	1	1	N	
TWISTNB	CHR7	-	19735084	19748660	1	1	N	MIR3146 CHR7 - 19744980 19745059;
MIR3146	CHR7	-	19744980	19745059	1	1	N	TWISTNB CHR7 - 19735084 19748660;
TMEM196	CHR7	-	19758937	19812404	1	1	N	
MACC1	CHR7	-	20174278	20257013	1	1	N	
MACC1-AS1	CHR7	+	20181538	20193154	1	1	N	
ITGB8	CHR7	+	20370724	20455382	1	1	N	
ABCB5	CHR7	+	20655244	20796637	1	1	N	
SP8	CHR7	-	20821893	20826508	1	1	N	
RPL23P8	CHR7	+	20866916	20867439	1	1	N	
SP4	CHR7	+	21467688	21554151	1	1	N	
DNAH11	CHR7	+	21582832	21941457	1	1	N	
CDCA7L	CHR7	-	21940516	21985542	1	1	N	
RAPGEF5	CHR7	-	22157907	22396533	1	1	N	
STEAP1B	CHR7	-	22459062	22539901	1	1	N	
LOC100506178	CHR7	+	22602955	22613617	1	1	N	
IL6	CHR7	+	22766765	22771621	1	1	N	
TOMM7	CHR7	-	22852251	22862421	1	1	N	
SNORD93	CHR7	+	22896231	22896305	1	1	N	
FAM126A	CHR7	-	22980877	23053770	1	1	N	
KLHL7-AS1	CHR7	-	23140846	23145322	1	1	N	
KLHL7	CHR7	+	23145352	23215038	1	1	N	
NUPL2	CHR7	+	23221445	23240630	1	1	N	
GPNMB	CHR7	+	23286315	23314729	1	1	N	
MALSU1	CHR7	+	23338939	23349180	1	1	N	
IGF2BP3	CHR7	-	23349827	23509995	1	1	N	
RPS2P32	CHR7	+	23530006	23531031	1	1	N	
TRA2A	CHR7	-	23544400	23571656	1	1	N	
CLK2P	CHR7	-	23624334	23626146	1	1	N	
CCDC126	CHR7	+	23636997	23684327	1	1	N	
FAM221A	CHR7	+	23719748	23742269	1	1	N	
STK31	CHR7	+	23749785	23872130	1	1	N	
NPY	CHR7	+	24323806	24331484	1	1	N	
MPP6	CHR7	+	24613084	24727498	1	1	N	
DFNA5	CHR7	-	24737973	24797639	1	1	N	
OSBPL3	CHR7	-	24836163	25019760	1	1	N	
CYCS	CHR7	-	25158269	25164980	1	1	N	
C7orf31	CHR7	-	25174315	25219817	1	1	N	
NPVF	CHR7	-	25264190	25268105	1	1	N	
RNU6-16	CHR7	-	25880600	25880630	1	1	N	
MIR148A	CHR7	-	25989538	25989606	1	1	N	
NFE2L3	CHR7	+	26191846	26226756	1	1	N	
HNRNPA2B1	CHR7	-	26229555	26240413	1	1	N	
CBX3	CHR7	+	26240830	26253227	1	1	N	
SNX10	CHR7	+	26331514	26413949	1	1	N	
LOC441204	CHR7	+	26443107	26535986	1	1	N	
KIAA0087	CHR7	-	26572739	26578444	1	1	N	
C7orf71	CHR7	+	26677489	26686924	1	1	N	
SKAP2	CHR7	-	26706687	26904341	1	1	N	
HOXA1	CHR7	-	27132613	27135625	1	1	N	
HOTAIRM1	CHR7	+	27135712	27139877	1	1	N	
HOXA2	CHR7	-	27139972	27142394	1	1	N	
HOXA3	CHR7	-	27145808	27166639	1	1	N	
HOXA4	CHR7	-	27168125	27170399	1	1	N	
HOXA-AS3	CHR7	+	27179982	27195547	1	1	N	
HOXA5	CHR7	-	27180670	27183287	1	1	N	
HOXA6	CHR7	-	27185201	27187393	1	1	N	
HOXA7	CHR7	-	27193337	27196296	1	1	N	
HOXA10-HOXA9	CHR7	-	27202056	27219880	1	1	N	HOXA10 CHR7 - 27210209 27219880;HOXA9 CHR7 - 27202056 27205149;MIR196B CHR7 - 27209098 27209182;
HOXA9	CHR7	-	27202056	27205149	1	1	N	HOXA10-HOXA9 CHR7 - 27202056 27219880;
HOXA-AS4	CHR7	+	27208517	27211534	1	1	N	
MIR196B	CHR7	-	27209098	27209182	1	1	N	HOXA10-HOXA9 CHR7 - 27202056 27219880;
HOXA10	CHR7	-	27210209	27219880	1	1	N	HOXA10-HOXA9 CHR7 - 27202056 27219880;
HOXA11	CHR7	-	27220775	27224835	1	1	N	
HOXA11-AS	CHR7	+	27225026	27228912	1	1	N	
HOXA13	CHR7	-	27236498	27239725	1	1	N	
HOTTIP	CHR7	+	27240039	27246130	1	1	N	
EVX1	CHR7	+	27282163	27286192	1	1	N	
HIBADH	CHR7	-	27565058	27702620	1	1	N	
TAX1BP1	CHR7	+	27778991	27869386	1	1	N	
JAZF1	CHR7	-	27870192	28220437	1	1	N	
JAZF1-AS1	CHR7	+	28220075	28280996	1	1	N	
CREB5	CHR7	+	28338939	28865511	1	1	N	
TRIL	CHR7	-	28992973	28998029	1	1	N	
LOC100506497	CHR7	+	29019582	29052985	1	1	N	
CPVL	CHR7	-	29035246	29186153	1	1	N	
CHN2	CHR7	+	29234120	29553944	1	1	N	
PRR15	CHR7	+	29603426	29606911	1	1	N	
LOC646762	CHR7	-	29685537	29724754	1	1	N	MIR550A3 CHR7 - 29720349 29720444;ZNRF2P2 CHR7 - 29724387 29725437;
MIR550A3	CHR7	-	29720349	29720444	1	1	N	LOC646762 CHR7 - 29685537 29724754;
ZNRF2P2	CHR7	-	29724387	29725437	1	1	N	LOC646762 CHR7 - 29685537 29724754;
DPY19L2P3	CHR7	+	29724769	29727859	1	1	N	
WIPF3	CHR7	+	29846169	29956682	1	1	N	
SCRN1	CHR7	-	29959718	30029905	1	1	N	
FKBP14	CHR7	-	30050198	30066417	1	1	N	
PLEKHA8	CHR7	+	30067976	30157961	1	1	N	
C7orf41	CHR7	+	30174551	30202381	1	1	N	
ZNRF2	CHR7	+	30323922	30407308	1	1	N	MIR550A1 CHR7 + 30329409 30329506;
MIR550B1	CHR7	-	30329409	30329506	1	1	N	
MIR550A1	CHR7	+	30329409	30329506	1	1	N	ZNRF2 CHR7 + 30323922 30407308;
DKFZP586I1420	CHR7	+	30409665	30412410	1	1	N	
NOD1	CHR7	-	30464142	30518393	1	1	N	
GGCT	CHR7	-	30536236	30544457	1	1	N	
LOC401320	CHR7	-	30587972	30617395	1	1	N	
GARS	CHR7	+	30634180	30673648	1	1	N	
CRHR2	CHR7	-	30691558	30739719	1	1	N	
INMT	CHR7	+	30791750	30797218	1	1	N	INMT-FAM188B CHR7 + 30791750 30932002;
INMT-FAM188B	CHR7	+	30791750	30932002	1	1	N	FAM188B CHR7 + 30811032 30932002;INMT CHR7 + 30791750 30797218;
FAM188B	CHR7	+	30811032	30932002	1	1	N	INMT-FAM188B CHR7 + 30791750 30932002;
AQP1	CHR7	+	30951414	30965131	1	1	N	
GHRHR	CHR7	+	31003635	31019146	1	1	N	
ADCYAP1R1	CHR7	+	31092075	31151093	1	1	N	
NEUROD6	CHR7	-	31377079	31380538	1	1	N	
CCDC129	CHR7	+	31553684	31698334	1	1	N	
PPP1R17	CHR7	+	31726630	31748069	1	1	N	
PDE1C	CHR7	-	31792631	32338383	1	1	N	
LOC100130673	CHR7	-	32496509	32498106	1	1	N	
LSM5	CHR7	-	32524944	32534870	1	1	N	
AVL9	CHR7	+	32535175	32623779	1	1	N	
DPY19L1P1	CHR7	-	32620552	32758780	1	1	N	
ZNRF2P1	CHR7	+	32767561	32769595	1	1	N	
MIR550B2	CHR7	-	32772592	32772689	1	1	N	
MIR550A2	CHR7	+	32772592	32772689	1	1	N	
LOC401321	CHR7	+	32797897	32802536	1	1	N	
KBTBD2	CHR7	-	32907777	32931468	1	1	N	
RP9P	CHR7	-	32956426	32982782	1	1	N	
FKBP9	CHR7	+	32997004	33046543	1	1	N	
NT5C3	CHR7	-	33053724	33102409	1	1	N	
RP9	CHR7	-	33134409	33149002	1	1	N	
BBS9	CHR7	+	33169151	33645680	1	1	N	
BMPER	CHR7	+	33944522	34195484	1	1	N	
NPSR1-AS1	CHR7	-	34386123	34873943	1	1	N	
NPSR1	CHR7	+	34697896	34917944	1	1	N	
DPY19L1	CHR7	-	34968492	35077653	1	1	N	
DPY19L2P1	CHR7	-	35120898	35225774	1	1	N	
TBX20	CHR7	-	35242041	35293711	1	1	N	
LOC401324	CHR7	+	35353465	35416086	1	1	N	
HERPUD2	CHR7	-	35672269	35734772	1	1	N	
SEPT7	CHR7	+	35840595	35946715	1	1	N	
EEPD1	CHR7	+	36192835	36341152	1	1	N	
KIAA0895	CHR7	-	36363758	36429734	1	1	N	
ANLN	CHR7	+	36429431	36493400	1	1	N	
AOAH	CHR7	-	36552548	36764154	1	1	N	AOAH-IT1 CHR7 - 36637439 36639726;
AOAH-IT1	CHR7	-	36637439	36639726	1	1	N	AOAH CHR7 - 36552548 36764154;
ELMO1	CHR7	-	36892510	37488895	1	1	N	MIR1200 CHR7 - 36958961 36959037;
MIR1200	CHR7	-	36958961	36959037	1	1	N	ELMO1 CHR7 - 36892510 37488895;
GPR141	CHR7	+	37779995	37780913	1	1	N	
NME8	CHR7	+	37888198	37940002	1	1	N	
SFRP4	CHR7	-	37945534	37956525	1	1	N	
EPDR1	CHR7	+	37960162	37991542	1	1	N	
STARD3NL	CHR7	+	38217807	38270272	1	1	N	
TARP	CHR7	-	38299243	38313248	1	1	N	
LOC100506776	CHR7	+	38381177	38418238	1	1	N	
AMPH	CHR7	-	38423296	38671167	1	1	N	
FAM183B	CHR7	-	38724945	38726689	1	1	N	
VPS41	CHR7	-	38763542	38948800	1	1	N	
POU6F2	CHR7	+	39017608	39504390	1	1	N	
POU6F2-AS1	CHR7	-	39444197	39445945	1	1	N	
YAE1D1	CHR7	+	39606002	39612480	1	1	N	
LOC646999	CHR7	+	39649085	39651687	1	1	N	
RALA	CHR7	+	39663151	39747723	1	1	N	
LINC00265	CHR7	+	39773166	39834222	1	1	N	
CDK13	CHR7	+	39989958	40136733	1	1	N	
MPLKIP	CHR7	-	40172341	40174251	1	1	N	
C7orf10	CHR7	+	40174574	40900366	1	1	N	
INHBA	CHR7	-	41728600	41742706	1	1	N	
INHBA-AS1	CHR7	+	41733513	41818976	1	1	N	
GLI3	CHR7	-	42000547	42276618	1	1	N	
C7orf25	CHR7	-	42948871	42951689	1	1	N	
PSMA2	CHR7	-	42956461	42971805	1	1	N	
MRPL32	CHR7	+	42971938	42977453	1	1	N	
HECW1	CHR7	+	43152197	43602938	1	1	N	MIR3943 CHR7 + 43190493 43190593;
MIR3943	CHR7	+	43190493	43190593	1	1	N	HECW1 CHR7 + 43152197 43602938;
LOC100506895	CHR7	-	43548326	43562141	1	1	N	
STK17A	CHR7	+	43622691	43666978	1	1	N	
COA1	CHR7	-	43670750	43769140	1	1	N	
BLVRA	CHR7	+	43798271	43846941	1	1	N	
MRPS24	CHR7	-	43906156	43909145	1	1	N	URGCP-MRPS24 CHR7 - 43906156 43946231;
URGCP-MRPS24	CHR7	-	43906156	43946231	1	1	N	MRPS24 CHR7 - 43906156 43909145;URGCP CHR7 - 43915500 43965996;
URGCP	CHR7	-	43915500	43965996	1	1	N	URGCP-MRPS24 CHR7 - 43906156 43946231;
UBE2D4	CHR7	+	43966034	43995735	1	1	N	
POLR2J4	CHR7	-	43980493	44058748	1	1	N	
SPDYE1	CHR7	+	44040488	44049723	1	1	N	
RASA4CP	CHR7	-	44068485	44080222	1	1	N	
FLJ35390	CHR7	+	44078647	44083895	1	1	N	
DBNL	CHR7	+	44084238	44101315	1	1	N	
PGAM2	CHR7	-	44102325	44105186	1	1	N	
POLM	CHR7	-	44111846	44122129	1	1	N	
AEBP1	CHR7	+	44143959	44154159	1	1	N	MIR4649 CHR7 + 44150447 44150511;
MIR4649	CHR7	+	44150447	44150511	1	1	N	AEBP1 CHR7 + 44143959 44154159;
POLD2	CHR7	-	44154278	44163169	1	1	N	
MYL7	CHR7	-	44178462	44180916	1	1	N	
GCK	CHR7	-	44183869	44229022	1	1	N	
YKT6	CHR7	+	44240577	44253893	1	1	N	
CAMK2B	CHR7	-	44256748	44365230	1	1	N	
NUDCD3	CHR7	-	44421964	44530385	1	1	N	
NPC1L1	CHR7	-	44552134	44580914	1	1	N	
DDX56	CHR7	-	44605015	44614137	1	1	N	
TMED4	CHR7	-	44618761	44621827	1	1	N	
OGDH	CHR7	+	44646120	44748669	1	1	N	
ZMIZ2	CHR7	+	44788529	44809479	1	1	N	
PPIA	CHR7	+	44836240	44842716	1	1	N	
H2AFV	CHR7	-	44866487	44887725	1	1	N	
PURB	CHR7	-	44915891	44924960	1	1	N	MIR4657 CHR7 - 44921346 44921399;
MIR4657	CHR7	-	44921346	44921399	1	1	N	PURB CHR7 - 44915891 44924960;
MYO1G	CHR7	-	45002259	45018704	1	1	N	
SNHG15	CHR7	-	45022626	45026259	1	1	N	SNORA9 CHR7 - 45024976 45025109;
SNORA9	CHR7	-	45024976	45025109	1	1	N	SNHG15 CHR7 - 45022626 45026259;
CCM2	CHR7	+	45039344	45116069	1	1	N	
NACAD	CHR7	-	45120035	45128493	1	1	N	
TBRG4	CHR7	-	45139698	45151346	1	1	N	SNORA5A CHR7 - 45143947 45144081;SNORA5B CHR7 - 45145566 45145698;SNORA5C CHR7 - 45144504 45144641;
SNORA5A	CHR7	-	45143947	45144081	1	1	N	TBRG4 CHR7 - 45139698 45151346;
SNORA5C	CHR7	-	45144504	45144641	1	1	N	TBRG4 CHR7 - 45139698 45151346;
SNORA5B	CHR7	-	45145566	45145698	1	1	N	TBRG4 CHR7 - 45139698 45151346;
RAMP3	CHR7	+	45197366	45223850	1	1	N	
ADCY1	CHR7	+	45614124	45762714	1	1	N	
SEPT7P2	CHR7	-	45763385	45808617	1	1	N	
IGFBP1	CHR7	+	45927958	45933267	1	1	N	
IGFBP3	CHR7	-	45951843	45960871	1	1	N	
TNS3	CHR7	-	47314751	47621742	1	1	N	
C7orf65	CHR7	+	47694841	47701246	1	1	N	
LINC00525	CHR7	+	47801073	47806370	1	1	N	
PKD1L1	CHR7	-	47814249	47988071	1	1	N	
C7orf69	CHR7	+	47834888	47859444	1	1	N	
HUS1	CHR7	-	48002884	48019222	1	1	N	
SUN3	CHR7	-	48026745	48068716	1	1	N	
C7orf57	CHR7	+	48075107	48100894	1	1	N	
UPP1	CHR7	+	48128354	48148330	1	1	N	
ABCA13	CHR7	+	48211056	48687091	1	1	N	
CDC14C	CHR7	+	48964156	48967049	1	1	N	
VWC2	CHR7	+	49813256	49952138	1	1	N	
ZPBP	CHR7	-	49977023	50132860	1	1	N	
C7orf72	CHR7	+	50135681	50198852	1	1	N	
IKZF1	CHR7	+	50344377	50472798	1	1	N	
FIGNL1	CHR7	-	50511831	50518088	1	1	N	
DDC	CHR7	-	50526133	50633154	1	1	N	
LOC100129427	CHR7	+	50599456	50611161	1	1	N	
GRB10	CHR7	-	50657759	50861159	1	1	N	
COBL	CHR7	-	51083908	51384515	1	1	N	
POM121L12	CHR7	+	53103348	53104618	1	1	N	
FLJ45974	CHR7	-	53723201	53879624	1	1	N	
HPVC1	CHR7	-	54268916	54270114	1	1	N	
VSTM2A	CHR7	+	54610018	54636948	1	1	N	LOC285878 CHR7 + 54624662 54639419;
LOC285878	CHR7	+	54624662	54639419	1	1	N	VSTM2A CHR7 + 54610018 54636948;
SEC61G	CHR7	-	54819939	54826939	1	1	N	
EGFR	CHR7	+	55086724	55275031	1	1	N	
LOC100507500	CHR7	-	55247442	55256642	1	1	N	
LANCL2	CHR7	+	55433140	55501435	1	1	N	
VOPP1	CHR7	-	55538305	55640200	1	1	N	
FKBP9L	CHR7	-	55748766	55772260	1	1	N	
SEPT14	CHR7	-	55861236	55930482	1	1	N	
ZNF713	CHR7	+	55980330	56008433	1	1	N	
MRPS17	CHR7	+	56019610	56023033	1	1	N	
GBAS	CHR7	+	56032269	56067875	1	1	N	
PSPH	CHR7	-	56078743	56119268	1	1	N	
CCT6A	CHR7	+	56119377	56131682	1	1	N	SNORA15 CHR7 + 56128162 56128295;
SNORA15	CHR7	+	56128162	56128295	1	1	N	CCT6A CHR7 + 56119377 56131682;
SUMF2	CHR7	+	56131916	56148365	1	1	N	
PHKG1	CHR7	-	56147975	56160689	1	1	N	
CHCHD2	CHR7	-	56169265	56174187	1	1	N	
NUPR1L	CHR7	-	56182373	56184090	1	1	N	
LOC650226	CHR7	-	56491396	56516068	1	1	N	
DKFZp434L192	CHR7	+	56563915	56564977	1	1	N	
LOC100130849	CHR7	-	56943077	56949839	1	1	N	
MIR4283-1	CHR7	-	57023491	57023571	1	1	N	
ZNF479	CHR7	-	57187325	57207571	1	1	N	
GUSBP10	CHR7	-	57233376	57247863	1	1	N	
MIR3147	CHR7	+	57472730	57472796	1	1	N	
ZNF716	CHR7	+	57509882	57533265	1	1	N	
LOC643955	CHR7	-	62751669	62764434	1	1	N	
LOC100287704	CHR7	+	62809447	62812152	1	1	N	
LOC100287834	CHR7	-	62856717	62859419	1	1	N	
MIR4283-2	CHR7	+	63081467	63081547	1	1	N	
LOC100506050	CHR7	-	63484795	63490480	1	1	N	
ZNF727	CHR7	+	63505820	63538927	1	1	N	
ZNF735	CHR7	+	63667580	63680668	1	1	N	
ZNF679	CHR7	+	63688851	63727309	1	1	N	
ZNF736	CHR7	+	63773185	63810017	1	1	N	
LOC649395	CHR7	+	63894070	63895895	1	1	N	
ZNF680	CHR7	-	63980254	64023505	1	1	N	
LOC641746	CHR7	+	64042987	64044129	1	1	N	
ZNF107	CHR7	+	64126510	64171401	1	1	N	
ZNF138	CHR7	+	64254770	64294025	1	1	N	
ZNF273	CHR7	+	64363619	64391955	1	1	N	
ZNF117	CHR7	-	64434829	64451414	1	1	N	ERV3-1 CHR7 - 64450732 64467124;
ERV3-1	CHR7	-	64450732	64467124	1	1	N	ZNF117 CHR7 - 64434829 64451414;
CCT6P3	CHR7	+	64498731	64535091	1	1	N	
ZNF92	CHR7	+	64838767	64865998	1	1	N	
LOC441242	CHR7	-	65111923	65235797	1	1	N	
INTS4L2	CHR7	+	65112776	65183632	1	1	N	
CCT6P1	CHR7	+	65216091	65228662	1	1	N	SNORA22 CHR7 + 65220512 65220646;
SNORA22	CHR7	+	65220512	65220646	1	1	N	CCT6P1 CHR7 + 65216091 65228662;
VKORC1L1	CHR7	+	65338256	65419800	1	1	N	
GUSB	CHR7	-	65425672	65447301	1	1	N	
ASL	CHR7	+	65540775	65558329	1	1	N	
CRCP	CHR7	+	65579804	65619553	1	1	N	
TPST1	CHR7	+	65670258	65825438	1	1	N	
LINC00174	CHR7	-	65841030	65865395	1	1	N	
LOC493754	CHR7	-	66018552	66043498	1	1	N	
KCTD7	CHR7	+	66093867	66108216	1	1	N	
RABGEF1	CHR7	+	66205642	66276448	1	1	N	
GTF2IRD1P1	CHR7	-	66274979	66309813	1	1	N	
TMEM248	CHR7	+	66386202	66423538	1	1	N	
SBDS	CHR7	-	66452689	66460588	1	1	N	
TYW1	CHR7	+	66461816	66704498	1	1	N	
MIR4650-1	CHR7	-	66579308	66579384	1	1	N	
PMS2P4	CHR7	-	66741117	66767429	1	1	N	
STAG3L4	CHR7	+	66767624	66786513	1	1	N	
AUTS2	CHR7	+	69063904	70257885	1	1	N	
WBSCR17	CHR7	+	70597788	71178584	1	1	N	MIR3914-2 CHR7 + 70772659 70772754;
MIR3914-1	CHR7	-	70772657	70772756	1	1	N	
MIR3914-2	CHR7	+	70772659	70772754	1	1	N	WBSCR17 CHR7 + 70597788 71178584;
CALN1	CHR7	-	71244475	71877360	1	1	N	
TYW1B	CHR7	-	72023728	72298813	1	1	N	
MIR4650-2	CHR7	+	72162873	72162949	1	1	N	
SBDSP1	CHR7	+	72299951	72307978	1	1	N	
SPDYE7P	CHR7	-	72333317	72339655	1	1	N	
POM121	CHR7	+	72349935	72421979	1	1	N	
NSUN5P2	CHR7	-	72418831	72425302	1	1	N	
LOC541473	CHR7	+	72440191	72443668	1	1	N	
STAG3L3	CHR7	-	72467988	72476448	1	1	N	
PMS2L2	CHR7	+	72476588	72519691	2	2	N	
SPDYE8P	CHR7	-	72490259	72500309	1	1	N	
LOC100093631	CHR7	+	72569011	72621336	1	1	N	
NCF1B	CHR7	+	72634673	72649979	1	1	N	
GTF2IRD2P1	CHR7	-	72656901	72685658	1	1	N	
NSUN5	CHR7	-	72716513	72722864	1	1	N	
TRIM50	CHR7	-	72726534	72742085	1	1	N	
FKBP6	CHR7	+	72742154	72772641	1	1	N	
FZD9	CHR7	+	72848108	72850450	1	1	N	
BAZ1B	CHR7	-	72854727	72936615	1	1	N	
BCL7B	CHR7	-	72950682	72972065	1	1	N	
TBL2	CHR7	-	72983276	72993013	1	1	N	
MLXIPL	CHR7	-	73007523	73038870	1	1	N	
VPS37D	CHR7	+	73082173	73086440	1	1	N	
DNAJC30	CHR7	-	73095247	73097781	1	1	N	
WBSCR22	CHR7	+	73097897	73112551	1	1	N	
STX1A	CHR7	-	73113534	73134017	1	1	N	
MIR4284	CHR7	+	73125646	73125727	1	1	N	
ABHD11-AS1	CHR7	+	73149398	73150330	1	1	N	
ABHD11	CHR7	-	73150424	73153190	1	1	N	
CLDN3	CHR7	-	73183326	73184600	1	1	N	
CLDN4	CHR7	+	73245192	73247015	1	1	N	
WBSCR27	CHR7	-	73248920	73256855	1	1	N	
WBSCR28	CHR7	+	73275488	73280223	1	1	N	
ELN	CHR7	+	73442426	73484236	1	1	N	
LIMK1	CHR7	+	73498106	73536855	1	1	N	
EIF4H	CHR7	+	73588705	73611429	1	1	N	MIR590 CHR7 + 73605527 73605624;
MIR590	CHR7	+	73605527	73605624	1	1	N	EIF4H CHR7 + 73588705 73611429;
LAT2	CHR7	+	73624086	73644164	1	1	N	
RFC2	CHR7	-	73645831	73668738	1	1	N	
CLIP2	CHR7	+	73703804	73820273	1	1	N	
GTF2IRD1	CHR7	+	73868119	74016920	1	1	N	
GTF2I	CHR7	+	74072029	74175022	1	1	N	
NCF1	CHR7	+	74188308	74203659	1	1	N	
GTF2IRD2	CHR7	-	74210483	74267841	1	1	N	
STAG3L2	CHR7	-	74298262	74306731	1	1	N	
PMS2P5	CHR7	+	74306893	74336166	1	1	N	
GATSL1	CHR7	+	74379082	74438803	1	1	N	
WBSCR16	CHR7	-	74456282	74489699	1	1	N	
GTF2IRD2B	CHR7	+	74508346	74565623	1	1	N	
NCF1C	CHR7	-	74572383	74587816	1	1	N	
GTF2IP1	CHR7	-	74601103	74653445	1	1	N	
GATSL2	CHR7	-	74807604	74867341	1	1	N	
PMS2L2	CHR7	-	74973236	74988306	1	2	N	
STAG3L1	CHR7	+	74988428	74996914	1	1	N	
TRIM73	CHR7	+	75024902	75034888	1	1	N	TRIM74 CHR7 + 75024902 75034888;
TRIM74	CHR7	+	75024902	75034888	1	1	N	TRIM73 CHR7 + 75024902 75034888;
NSUN5P1	CHR7	+	75039623	75046065	1	1	N	
POM121C	CHR7	-	75046064	75115568	1	1	N	
SPDYE5	CHR7	+	75124298	75133628	1	1	N	
PMS2P3	CHR7	-	75137068	75157453	1	1	N	
HIP1	CHR7	-	75162618	75368283	1	1	N	
CCL26	CHR7	-	75398841	75419064	1	1	N	
CCL24	CHR7	-	75441113	75443033	1	1	N	
RHBDD2	CHR7	+	75508316	75518244	1	1	N	
POR	CHR7	+	75544419	75616173	1	1	N	MIR4651 CHR7 + 75544514 75544587;SNORA14A CHR7 + 75573100 75573234;
MIR4651	CHR7	+	75544514	75544587	1	1	N	POR CHR7 + 75544419 75616173;
SNORA14A	CHR7	+	75573100	75573234	1	1	N	POR CHR7 + 75544419 75616173;
TMEM120A	CHR7	-	75616154	75623992	1	1	N	
STYXL1	CHR7	-	75625654	75677321	1	1	N	
MDH2	CHR7	+	75677392	75695930	1	1	N	
SRRM3	CHR7	+	75831215	75916605	1	1	N	
HSPB1	CHR7	+	75931874	75933614	1	1	N	
YWHAG	CHR7	-	75956107	75988342	1	1	N	
SRCRB4D	CHR7	-	76018645	76039012	1	1	N	
ZP3	CHR7	+	76026840	76071388	1	1	N	
DTX2	CHR7	+	76090971	76135312	1	1	N	
FDPSL2A	CHR7	-	76099336	76104317	1	1	N	
UPK3B	CHR7	+	76139744	76157199	1	1	N	
LOC100133091	CHR7	+	76178657	76257299	1	1	N	
POMZP3	CHR7	-	76239302	76256620	1	1	N	
DTX2P1-UPK3BP1-PMS2P11	CHR7	+	76610138	76653076	1	1	N	
LOC100132832	CHR7	+	76668796	76682355	1	1	N	
CCDC146	CHR7	+	76751933	76924521	1	1	N	
FGL2	CHR7	-	76822687	76829150	1	1	N	
PION	CHR7	-	76940067	77045717	1	1	N	
PTPN12	CHR7	+	77166772	77269388	1	1	N	
RSBN1L-AS1	CHR7	-	77313167	77326662	1	1	N	
RSBN1L	CHR7	+	77325742	77409120	1	1	N	
TMEM60	CHR7	-	77423044	77427747	1	1	N	
PHTF2	CHR7	+	77428108	77586821	1	1	N	
MAGI2	CHR7	-	77646373	79082890	1	1	N	MIR548AU CHR7 - 77994023 77994043;
RPL13AP17	CHR7	+	77976558	77988770	1	1	N	
MIR548AU	CHR7	-	77994023	77994043	1	1	N	MAGI2 CHR7 - 77646373 79082890;
MAGI2-AS2	CHR7	+	78638303	78641593	1	1	N	
MAGI2-AS3	CHR7	+	79082272	79100524	1	1	N	
MIR548M	CHR7	+	79400571	79400606	1	1	N	
GNAI1	CHR7	+	79764139	79848725	1	1	N	
GNAT3	CHR7	-	80087986	80141242	1	1	N	
CD36	CHR7	+	80231503	80308593	1	1	N	
SEMA3C	CHR7	-	80371853	80548667	1	1	N	
HGF	CHR7	-	81331443	81399452	1	1	N	
CACNA2D1	CHR7	-	81579417	82073031	1	1	N	
PCLO	CHR7	-	82383320	82792197	1	1	N	
SEMA3E	CHR7	-	82993221	83278479	1	1	N	
SEMA3A	CHR7	-	83587658	83824217	1	1	N	
SEMA3D	CHR7	-	84624871	84751247	1	1	N	
GRM3	CHR7	+	86273229	86494192	1	1	N	
KIAA1324L	CHR7	-	86506222	86689014	1	1	N	
DMTF1	CHR7	+	86781676	86825648	1	1	N	
C7orf23	CHR7	-	86825477	86849031	1	1	N	
TP53TG1	CHR7	-	86954663	86974808	1	1	N	
CROT	CHR7	+	86974950	87029112	1	1	N	
ABCB4	CHR7	-	87031360	87105019	1	1	N	
ABCB1	CHR7	-	87133178	87342639	1	1	N	
