GeneSymbol	Chromosome	Strand	txStarts	txEnds	MappingID	TotalMappingNumber	AbnormalMerge	OverlapWith
CLTA	CHR9	+	36180852	36202059	1	1	N	
GNE	CHR9	-	36204438	36267053	1	1	N	
RNF38	CHR9	-	36326398	36391195	1	1	N	
MELK	CHR9	+	36562858	36667680	1	1	N	
MIR4475	CHR9	-	36813535	36813596	1	1	N	
PAX5	CHR9	-	36828530	37024476	1	1	N	MIR4476 CHR9 - 36883458 36883528;MIR4540 CHR9 - 36854250 36854305;
MIR4540	CHR9	-	36854250	36854305	1	1	N	PAX5 CHR9 - 36828530 37024476;
MIR4476	CHR9	-	36883458	36883528	1	1	N	PAX5 CHR9 - 36828530 37024476;
LOC100506710	CHR9	+	37069892	37080398	1	1	N	
ZCCHC7	CHR9	+	37110468	37348145	1	1	N	
GRHPR	CHR9	+	37412706	37426986	1	1	N	
ZBTB5	CHR9	-	37428099	37455407	1	1	N	
POLR1E	CHR9	+	37475944	37493693	1	1	N	
FBXO10	CHR9	-	37500888	37566250	1	1	N	
TOMM5	CHR9	-	37578411	37582636	1	1	N	
FRMPD1	CHR9	+	37641051	37736901	1	1	N	
TRMT10B	CHR9	+	37743801	37768969	1	1	N	
EXOSC3	CHR9	-	37769710	37775089	1	1	N	
DCAF10	CHR9	+	37790789	37857665	1	1	N	
SLC25A51	CHR9	-	37867571	37894350	1	1	N	
SHB	CHR9	-	37905894	38059210	1	1	N	
ALDH1B1	CHR9	+	38382660	38388662	1	1	N	
IGFBPL1	CHR9	-	38398990	38414444	1	1	N	
LOC100289137	CHR9	-	38530563	38535369	1	1	N	
ANKRD18A	CHR9	-	38561360	38610360	1	1	N	
FAM201A	CHR9	+	38611084	38613277	1	1	N	
CNTNAP3	CHR9	-	39062763	39278300	1	1	N	
FAM75A1	CHR9	+	39345698	39881207	1	1	Y	FAM75A2 CHR9 + 39345698 39881210;
FAM75A2	CHR9	+	39345698	39881210	1	1	Y	FAM75A1 CHR9 + 39345698 39881207;
LOC653501	CHR9	-	39433813	41599544	1	1	Y	FAM75A4 CHR9 - 41311106 41317397;FAM75A7 CHR9 - 41311109 65249430;ZNF658 CHR9 - 40761401 40782112;ZNF658B CHR9 - 39433817 41582207;
ZNF658B	CHR9	-	39433817	41582207	1	1	Y	FAM75A4 CHR9 - 41311106 41317397;FAM75A7 CHR9 - 41311109 65249430;LOC653501 CHR9 - 39433813 41599544;ZNF658 CHR9 - 40761401 40782112;
FAM74A1	CHR9	+	39890199	39897240	1	1	N	
FAM75A3	CHR9	+	40690290	40696537	1	1	N	
FAM74A3	CHR9	+	40705523	40712679	1	1	N	
ZNF658	CHR9	-	40761401	40782112	1	1	N	LOC653501 CHR9 - 39433813 41599544;ZNF658B CHR9 - 39433817 41582207;
FAM75A4	CHR9	-	41311106	41317397	1	1	N	FAM75A7 CHR9 - 41311109 65249430;LOC653501 CHR9 - 39433813 41599544;ZNF658B CHR9 - 39433817 41582207;
FAM75A7	CHR9	-	41311109	65249430	1	1	Y	ANKRD20A3 CHR9 - 43079967 43123540;FAM74A2 CHR9 - 65227092 65234206;FAM74A4 CHR9 - 65227092 65234206;FAM75A4 CHR9 - 41311106 41317397;FAM75A6 CHR9 - 43564497 43570726;KGFLP2 CHR9 - 41948801 42009584;LOC286297 CHR9 - 42834365 66771892;LOC642929 CHR9 - 43130532 43135480;LOC653501 CHR9 - 39433813 41599544;MGC21881 CHR9 - 41942398 41945076;ZNF658B CHR9 - 39433817 41582207;
FAM75A5	CHR9	+	41490678	41496925	1	1	N	
MGC21881	CHR9	-	41942398	41945076	1	2	N	FAM75A7 CHR9 - 41311109 65249430;
KGFLP2	CHR9	-	41948801	42009584	1	1	N	FAM75A7 CHR9 - 41311109 65249430;
LOC643648	CHR9	+	41994535	46673315	1	1	Y	ANKRD20A2 CHR9 + 42358298 42401406;AQP7P3 CHR9 + 42848147 42883133;CNTNAP3B CHR9 + 43624880 43862469;FAM27A CHR9 + 45617024 45618279;FAM27C CHR9 + 44930231 44931488;FAM95B1 CHR9 + 42458584 42464234;FOXD4L2 CHR9 + 42707229 42710338;KGFLP1 CHR9 + 46527552 46586816;
ANKRD20A2	CHR9	+	42358298	42401406	1	1	N	LOC643648 CHR9 + 41994535 46673315;
FAM95B1	CHR9	+	42458584	42464234	1	1	N	LOC643648 CHR9 + 41994535 46673315;
FOXD4L2	CHR9	+	42707229	42710338	1	1	N	LOC643648 CHR9 + 41994535 46673315;
LOC286297	CHR9	-	42834365	66771892	1	1	Y	ANKRD20A3 CHR9 - 43079967 43123540;FAM74A2 CHR9 - 65227092 65234206;FAM74A4 CHR9 - 65227092 65234206;FAM75A6 CHR9 - 43564497 43570726;FAM75A7 CHR9 - 41311109 65249430;LOC642929 CHR9 - 43130532 43135480;
AQP7P3	CHR9	+	42848147	42883133	1	1	N	LOC643648 CHR9 + 41994535 46673315;
ANKRD20A3	CHR9	-	43079967	43123540	1	1	N	FAM75A7 CHR9 - 41311109 65249430;LOC286297 CHR9 - 42834365 66771892;
LOC642929	CHR9	-	43130532	43135480	1	1	N	FAM75A7 CHR9 - 41311109 65249430;LOC286297 CHR9 - 42834365 66771892;
FAM75A6	CHR9	-	43564497	43570726	1	1	N	FAM75A7 CHR9 - 41311109 65249430;LOC286297 CHR9 - 42834365 66771892;
CNTNAP3B	CHR9	+	43624880	43862469	1	1	N	LOC643648 CHR9 + 41994535 46673315;
FAM27C	CHR9	+	44930231	44931488	1	1	N	LOC643648 CHR9 + 41994535 46673315;
FAM27A	CHR9	+	45617024	45618279	1	1	N	LOC643648 CHR9 + 41994535 46673315;
KGFLP1	CHR9	+	46527552	46586816	1	1	N	LOC643648 CHR9 + 41994535 46673315;
FAM74A2	CHR9	-	65227092	65234206	1	1	N	FAM74A4 CHR9 - 65227092 65234206;FAM75A7 CHR9 - 41311109 65249430;LOC286297 CHR9 - 42834365 66771892;
FAM74A4	CHR9	-	65227092	65234206	1	1	N	FAM74A2 CHR9 - 65227092 65234206;FAM75A7 CHR9 - 41311109 65249430;LOC286297 CHR9 - 42834365 66771892;
PTGER4P2	CHR9	+	66234088	66242850	1	1	N	
MGC21881	CHR9	+	66293050	66295728	2	2	N	
AQP7P1	CHR9	-	66960034	66979312	1	1	N	
FAM27B	CHR9	-	67382748	67384009	1	1	N	
ANKRD20A1	CHR9	+	67516580	67559660	1	1	N	
LOC642236	CHR9	-	67917602	67944195	1	1	N	
LOC100132352	CHR9	+	68116360	68138192	1	1	N	
PGM5P2	CHR9	-	68370063	68437674	1	1	N	
LOC440896	CHR9	-	68464033	68470861	1	1	N	
FOXD4L6	CHR9	-	68489299	68492024	1	1	N	
CBWD6	CHR9	-	68494357	68552413	1	1	N	
ANKRD20A4	CHR9	+	68671800	68714929	1	1	N	
LOC100133920	CHR9	+	68941180	68954769	1	1	N	
FOXD4L5	CHR9	-	69465526	69468635	1	1	N	
FOXD4L4	CHR9	-	69666442	69669551	1	1	N	
CBWD5	CHR9	-	69671823	69729991	1	1	N	
CBWD3	CHR9	+	70046658	70104752	1	1	N	
FOXD4L3	CHR9	+	70107602	70109820	1	1	N	
PGM5-AS1	CHR9	-	70159928	70162577	1	1	N	
PGM5	CHR9	+	70161634	70335797	1	1	N	
TMEM252	CHR9	-	70341317	70345603	1	1	N	
PIP5K1B	CHR9	+	70510435	70813911	1	1	N	FAM122A CHR9 + 70584783 70588429;
FAM122A	CHR9	+	70584783	70588429	1	1	N	PIP5K1B CHR9 + 70510435 70813911;
PRKACG	CHR9	-	70817268	70818859	1	1	N	
FXN	CHR9	+	70840298	70904914	1	1	N	
TJP2	CHR9	+	70925999	71059944	1	1	N	
BANCR	CHR9	-	71101416	71111792	1	1	N	
FAM189A2	CHR9	+	71129307	71197190	1	1	N	
APBA1	CHR9	-	71232268	71477095	1	1	N	
PTAR1	CHR9	-	71514257	71564696	1	1	N	
LOC494558	CHR9	-	71624140	71625475	1	1	N	
C9orf135	CHR9	+	71625550	71710968	1	1	N	
MAMDC2	CHR9	+	71848316	72031708	1	1	N	
LOC100507244	CHR9	-	71957869	71980624	1	1	N	
LOC100507299	CHR9	-	72020794	72063610	1	1	N	
SMC5	CHR9	+	72063697	72159609	1	1	N	
KLF9	CHR9	-	72189332	72219393	1	1	N	
TRPM3	CHR9	-	72339785	72926334	1	1	N	MIR204 CHR9 - 72614710 72614820;
MIR204	CHR9	-	72614710	72614820	1	1	N	TRPM3 CHR9 - 72339785 72926334;
TMEM2	CHR9	-	73488101	73573620	1	1	N	
FAM108B1	CHR9	-	73667187	73715968	1	1	N	
C9orf85	CHR9	+	73716242	73778191	1	1	N	
C9orf57	CHR9	-	73856116	73865341	1	1	N	
GDA	CHR9	+	73919330	74056960	1	1	N	
ZFAND5	CHR9	-	74156160	74169983	1	1	N	
TMC1	CHR9	+	74326536	74641087	1	1	N	
ALDH1A1	CHR9	-	74705397	74758053	1	1	N	
ANXA1	CHR9	+	74956600	74975127	1	1	N	
RORB	CHR9	+	76302071	76491937	1	1	N	
TRPM6	CHR9	-	76527230	76692830	1	1	N	
C9orf40	CHR9	-	76751318	76757622	1	1	N	
C9orf41	CHR9	-	76787692	76833130	1	1	N	
NMRK1	CHR9	-	76865935	76892953	1	1	N	
OSTF1	CHR9	+	76893217	76951934	1	1	N	
PCSK5	CHR9	+	77695379	78167075	1	1	N	
RFK	CHR9	-	78190252	78199264	1	1	N	
RPSAP9	CHR9	+	78203334	78204774	1	1	N	
GCNT1	CHR9	+	78246401	78312152	1	1	N	
PRUNE2	CHR9	-	78416111	78710823	1	1	N	
PCA3	CHR9	+	78569173	78592285	1	1	N	
FOXB2	CHR9	+	78824390	78825689	1	1	N	
VPS13A-AS1	CHR9	-	78981491	78982653	1	1	N	
VPS13A	CHR9	+	78982180	79222219	1	1	N	
GNA14	CHR9	-	79227814	79453052	1	1	N	
GNAQ	CHR9	-	79525010	79836039	1	1	N	
CEP78	CHR9	+	80040810	80071803	1	1	N	
PSAT1	CHR9	+	80101878	80134829	1	1	N	
TLE4	CHR9	+	81376697	81531476	1	1	N	
TLE1	CHR9	-	83388417	83493416	1	1	N	
FAM75D5	CHR9	+	83718171	83724662	1	1	N	
FAM75D4	CHR9	+	83733162	83739733	1	1	N	
FAM75D3	CHR9	+	83748234	83754829	1	1	N	
FAM75D1	CHR9	+	83793506	83799991	1	1	N	
RASEF	CHR9	-	84787136	84867863	1	1	N	
FRMD3	CHR9	-	85047724	85343168	1	1	N	
IDNK	CHR9	+	85427783	85448865	1	1	N	
UBQLN1	CHR9	-	85464697	85512988	1	1	N	
GKAP1	CHR9	-	85544155	85622572	1	1	N	
KIF27	CHR9	-	85641434	85726162	1	1	N	
C9orf64	CHR9	-	85743046	85761483	1	1	N	
HNRNPK	CHR9	-	85772817	85785389	1	1	N	MIR7-1 CHR9 - 85774482 85774592;
MIR7-1	CHR9	-	85774482	85774592	1	1	N	HNRNPK CHR9 - 85772817 85785389;
RMI1	CHR9	+	85785456	85808807	1	1	N	
SLC28A3	CHR9	-	86080584	86173233	1	1	N	
NTRK2	CHR9	+	86473285	86828325	1	1	N	
AGTPBP1	CHR9	-	87351273	87546764	1	1	N	
LOC389765	CHR9	+	87610736	87647614	1	1	N	
NAA35	CHR9	+	87745876	87827037	1	1	N	
GOLM1	CHR9	-	87830877	87904936	1	1	N	
C9orf153	CHR9	-	88032045	88064339	1	1	N	
ISCA1	CHR9	-	88069282	88087310	1	1	N	
ZCCHC6	CHR9	-	88092467	88159222	1	1	N	
GAS1	CHR9	-	88749096	88751924	1	1	N	
LOC100506834	CHR9	+	88753432	88806768	1	1	N	
LOC440173	CHR9	-	88813185	88846861	1	1	N	
LOC494127	CHR9	-	88888620	88889960	1	1	N	
C9orf170	CHR9	+	88953378	88964461	1	1	N	
DAPK1	CHR9	+	89302575	89513369	1	1	N	
CTSL1	CHR9	+	89530793	89536204	1	1	N	
CTSL3	CHR9	+	89577649	89591619	1	1	N	
CTSL1P8	CHR9	+	89649479	89652159	1	1	N	
LOC392364	CHR9	-	89662777	89663791	1	1	N	
FAM75E1	CHR9	+	89687591	89693634	1	1	N	
FAM75C1	CHR9	+	89722696	89728392	1	1	N	
CDK20	CHR9	-	89771178	89779515	1	1	N	
FAM75C2	CHR9	-	89934039	89939720	1	1	N	
SPIN1	CHR9	+	90193116	90283442	1	1	N	
NXNL2	CHR9	+	90339835	90380524	1	1	N	
LOC286238	CHR9	-	90451913	90456895	1	1	N	
MIR4289	CHR9	-	90550570	90550640	1	1	N	
C9orf47	CHR9	+	90795597	90800877	1	1	N	S1PR3 CHR9 + 90796143 90809889;
S1PR3	CHR9	+	90796143	90809889	1	1	N	C9orf47 CHR9 + 90795597 90800877;
SHC3	CHR9	-	90810505	90983502	1	1	N	
CKS2	CHR9	+	91115932	91121438	1	1	N	MIR3153 CHR9 + 91116959 91117041;
MIR3153	CHR9	+	91116959	91117041	1	1	N	CKS2 CHR9 + 91115932 91121438;
SECISBP2	CHR9	+	91123231	91164381	1	1	N	
SEMA4D	CHR9	-	91165525	91284431	1	1	N	
GADD45G	CHR9	+	91409746	91411289	1	1	N	
UNQ6494	CHR9	+	91444517	91524494	1	1	N	
LOC286370	CHR9	-	91822755	91843601	1	1	N	MIR4290 CHR9 - 91825542 91825637;
MIR4290	CHR9	-	91825542	91825637	1	1	N	LOC286370 CHR9 - 91822755 91843601;
LOC340515	CHR9	-	92264533	92384848	1	1	N	
DIRAS2	CHR9	-	92411933	92444928	1	1	N	
SYK	CHR9	+	92603832	92700663	1	1	N	
LOC100129316	CHR9	-	92865396	92877235	1	1	N	
AUH	CHR9	-	93015917	93164027	1	1	N	
MIR3163	CHR9	+	93168238	93168456	1	1	N	
NFIL3	CHR9	-	93211147	93225965	1	1	N	
MIR3910-1	CHR9	+	93438353	93438464	1	1	N	
MIR3910-2	CHR9	-	93438369	93438448	1	1	N	
ROR2	CHR9	-	93524698	93752265	1	1	N	
SPTLC1	CHR9	-	93833247	93917511	1	1	N	
LOC100128076	CHR9	+	93934936	93940732	1	1	N	
LINC00475	CHR9	+	93943569	93961711	1	1	N	
IARS	CHR9	-	94012445	94095859	1	1	N	MIR3651 CHR9 - 94094560 94094650;SNORA84 CHR9 - 94094563 94094696;
MIR3651	CHR9	-	94094560	94094650	1	1	N	IARS CHR9 - 94012445 94095859;SNORA84 CHR9 - 94094563 94094696;
SNORA84	CHR9	-	94094563	94094696	1	1	N	IARS CHR9 - 94012445 94095859;MIR3651 CHR9 - 94094560 94094650;
NOL8	CHR9	-	94099460	94127697	1	1	N	
CENPP	CHR9	+	94127561	94417258	1	1	N	
OGN	CHR9	-	94186069	94206758	1	1	N	
OMD	CHR9	-	94216347	94226657	1	1	N	
ASPN	CHR9	-	94258309	94284665	1	1	N	
ECM2	CHR9	-	94295649	94338195	1	1	N	MIR4670 CHR9 - 94330086 94330161;
MIR4670	CHR9	-	94330086	94330161	1	1	N	ECM2 CHR9 - 94295649 94338195;
IPPK	CHR9	-	94415286	94472368	1	1	N	
LOC100128361	CHR9	+	94420152	94422636	1	1	N	
BICD2	CHR9	-	94513465	94566904	1	1	N	
ANKRD19P	CHR9	+	94611713	94640560	1	1	N	
ZNF484	CHR9	-	94647133	94680141	1	1	N	
FGD3	CHR9	+	94749421	94838339	1	1	N	
SUSD3	CHR9	+	94860809	94887236	1	1	N	
C9orf89	CHR9	+	94898270	94915386	1	1	N	
NINJ1	CHR9	-	94923591	94936391	1	1	N	
WNK2	CHR9	+	94987032	95122675	1	1	N	
C9orf129	CHR9	-	95120301	95148517	1	1	N	
FAM120AOS	CHR9	-	95248602	95255695	1	1	N	
FAM120A	CHR9	+	95253993	95368218	1	1	N	
PHF2	CHR9	+	95378729	95481690	1	1	N	
MIR4291	CHR9	+	95621459	95621524	1	1	N	
BARX1	CHR9	-	95753729	95757429	1	1	N	
PTPDC1	CHR9	+	95832896	95911960	1	1	N	
MIRLET7A1	CHR9	+	95978059	95978139	1	1	N	
MIRLET7F1	CHR9	+	95978449	95978536	1	1	N	
MIRLET7DHG	CHR9	-	95978672	96006669	1	1	N	
MIRLET7D	CHR9	+	95980936	95981023	1	1	N	
ZNF169	CHR9	+	96061398	96105112	1	1	N	
FAM22F	CHR9	-	96120298	96130747	1	1	N	
LOC100132077	CHR9	+	96134578	96163051	1	1	N	
HIATL1	CHR9	+	96176653	96263023	1	1	N	
FBP2	CHR9	-	96360823	96395896	1	1	N	
FBP1	CHR9	-	96405237	96442352	1	1	N	
C9orf3	CHR9	+	96528771	96889321	1	1	N	MIR2278 CHR9 + 96612064 96612160;MIR23B CHR9 + 96887310 96887407;MIR24-1 CHR9 + 96888123 96888191;MIR27B CHR9 + 96887547 96887644;
MIR2278	CHR9	+	96612064	96612160	1	1	N	C9orf3 CHR9 + 96528771 96889321;
MIR23B	CHR9	+	96887310	96887407	1	1	N	C9orf3 CHR9 + 96528771 96889321;
MIR27B	CHR9	+	96887547	96887644	1	1	N	C9orf3 CHR9 + 96528771 96889321;
MIR3074	CHR9	-	96888116	96888197	1	1	N	
MIR24-1	CHR9	+	96888123	96888191	1	1	N	C9orf3 CHR9 + 96528771 96889321;
FANCC	CHR9	-	96901156	97119812	1	1	N	
PTCH1	CHR9	-	97245084	97319068	1	1	N	
LOC100507346	CHR9	+	97265711	97272122	1	1	N	
LINC00476	CHR9	-	97608190	97678080	1	1	N	
ERCC6L2	CHR9	+	97677720	97770943	1	1	N	
LINC00092	CHR9	-	97821834	97823858	1	1	N	
LOC158435	CHR9	+	97867941	97904015	1	1	N	
LOC158434	CHR9	-	97908763	97918514	1	1	N	
HSD17B3	CHR9	-	98037409	98104255	1	1	N	
SLC35D2	CHR9	-	98122808	98185813	1	1	N	
ZNF367	CHR9	-	98188045	98220490	1	1	N	
HABP4	CHR9	+	98252234	98293439	1	1	N	
CDC14B	CHR9	-	98302215	98421933	1	1	N	
AAED1	CHR9	-	98443353	98457420	1	1	N	
LOC441455	CHR9	+	98527923	98529570	1	1	N	
ZNF510	CHR9	-	98557967	98580149	1	1	N	
ZNF782	CHR9	-	98619093	98656210	1	1	N	
LOC100132781	CHR9	+	98671002	98674331	1	1	N	
LOC441454	CHR9	+	98711177	98712558	1	1	N	
FAM22G	CHR9	+	98731106	98744393	1	1	N	
HIATL2	CHR9	-	98748147	98815683	1	1	N	
CTSL2	CHR9	-	98831779	98841746	1	1	N	
LOC340508	CHR9	-	98877773	98884048	1	1	N	
LOC100499484	CHR9	+	99040528	99099417	1	1	N	LOC100499484-C9ORF174 CHR9 + 99040528 99179398;
LOC100499484-C9ORF174	CHR9	+	99040528	99179398	1	1	N	C9orf174 CHR9 + 99109730 99179398;LOC100499484 CHR9 + 99040528 99099417;
C9orf174	CHR9	+	99109730	99179398	1	1	N	LOC100499484-C9ORF174 CHR9 + 99040528 99179398;
LOC286359	CHR9	-	99192939	99198794	1	1	N	
TDRD7	CHR9	+	99214122	99298226	1	1	N	
TMOD1	CHR9	+	99303282	99403846	1	1	N	
TSTD2	CHR9	-	99402182	99435783	1	1	N	
NCBP1	CHR9	+	99435525	99475850	1	1	N	
XPA	CHR9	-	99477011	99499512	1	1	N	
FOXE1	CHR9	+	99655357	99658818	1	1	N	
C9orf156	CHR9	-	99706592	99724673	1	1	N	
HEMGN	CHR9	-	99728893	99746955	1	1	N	
ANP32B	CHR9	+	99785309	99818045	1	1	N	
NANS	CHR9	+	99858779	99885186	1	1	N	
TRIM14	CHR9	-	99871392	99921309	1	1	N	
CORO2A	CHR9	-	99923077	99994777	1	1	N	
TBC1D2	CHR9	-	100001100	100057824	1	1	N	
GABBR2	CHR9	-	100090184	100511300	1	1	N	
ANKS6	CHR9	-	100534111	100598615	1	1	N	
GALNT12	CHR9	+	100609801	100652184	1	1	N	
COL15A1	CHR9	+	100745958	100872889	1	1	N	
TGFBR1	CHR9	+	100907232	100956294	1	1	N	
ALG2	CHR9	-	101018527	101024067	1	1	N	
SEC61B	CHR9	+	101024390	101032722	1	1	N	
NR4A3	CHR9	+	101623957	101668994	1	1	N	
LOC441461	CHR9	-	101688420	101708704	1	1	N	
STX17	CHR9	+	101708735	101776639	1	1	N	
ERP44	CHR9	-	101781283	101901151	1	1	N	
INVS	CHR9	+	101901322	102103247	1	1	N	
TEX10	CHR9	-	102104177	102155080	1	1	N	
MSANTD3	CHR9	+	102229315	102253838	1	1	N	MSANTD3-TMEFF1 CHR9 + 102244008 102379739;
MSANTD3-TMEFF1	CHR9	+	102244008	102379739	1	1	N	MSANTD3 CHR9 + 102229315 102253838;TMEFF1 CHR9 + 102275340 102379739;
TMEFF1	CHR9	+	102275340	102379739	1	1	N	MSANTD3-TMEFF1 CHR9 + 102244008 102379739;
MURC	CHR9	+	102380156	102389994	1	1	N	
LPPR1	CHR9	+	102830851	103127238	1	1	N	
BAAT	CHR9	-	103162519	103187108	1	1	N	
MRPL50	CHR9	-	103192069	103200740	1	1	N	
ZNF189	CHR9	+	103200983	103212763	1	1	N	
ALDOB	CHR9	-	103222662	103237883	1	1	N	
TMEM246	CHR9	-	103277428	103289296	1	1	N	
RNF20	CHR9	+	103335953	103365447	1	1	N	
GRIN3A	CHR9	-	103371454	103540683	1	1	N	PPP3R2 CHR9 - 103393717 103397104;
PPP3R2	CHR9	-	103393717	103397104	1	1	N	GRIN3A CHR9 - 103371454 103540683;
CYLC2	CHR9	+	104797413	104820591	1	1	N	
SMC2	CHR9	+	105896361	105943521	1	1	N	
OR13F1	CHR9	+	106306364	106307324	1	1	N	
OR13C4	CHR9	-	106328354	106329311	1	1	N	
OR13C3	CHR9	-	106337871	106338915	1	1	N	
OR13C8	CHR9	+	106371269	106372232	1	1	N	
OR13C5	CHR9	-	106400558	106401515	1	1	N	
OR13C2	CHR9	-	106406772	106407729	1	1	N	
OR13C9	CHR9	-	106419349	106420306	1	1	N	
OR13D1	CHR9	+	106496523	106497564	1	1	N	
NIPSNAP3A	CHR9	+	106549789	106562224	1	1	N	
NIPSNAP3B	CHR9	+	106566271	106576112	1	1	N	
LOC286367	CHR9	+	106576453	106579866	1	1	N	
ABCA1	CHR9	-	106583104	106730348	1	1	N	
SLC44A1	CHR9	+	107046749	107193503	1	1	N	
FSD1L	CHR9	+	107250135	107351206	1	1	N	
FKTN	CHR9	+	107360231	107443220	1	1	N	
TAL2	CHR9	+	107464558	107465206	1	1	N	
TMEM38B	CHR9	+	107496645	107577265	1	1	N	
ZNF462	CHR9	+	108665198	108813617	1	1	N	
RAD23B	CHR9	+	109085337	109134296	1	1	N	
KLF4	CHR9	-	109286953	109291868	1	1	N	
ACTL7B	CHR9	-	110656689	110658096	1	1	N	
ACTL7A	CHR9	+	110664423	110665856	1	1	N	
IKBKAP	CHR9	-	110669620	110736429	1	1	N	
FAM206A	CHR9	+	110736493	110743058	1	1	N	
CTNNAL1	CHR9	-	110744671	110815585	1	1	N	
TMEM245	CHR9	-	110817235	110922046	1	1	N	MIR32 CHR9 - 110848329 110848399;
MIR32	CHR9	-	110848329	110848399	1	1	N	TMEM245 CHR9 - 110817235 110922046;
FRRS1L	CHR9	-	110939401	110969392	1	1	N	
EPB41L4B	CHR9	-	110974074	111122842	1	1	N	
PTPN3	CHR9	-	111177794	111300414	1	1	N	
PALM2	CHR9	+	111442888	111753577	1	1	N	PALM2-AKAP2 CHR9 + 111582397 111974612;
PALM2-AKAP2	CHR9	+	111582397	111974612	1	1	N	AKAP2 CHR9 + 111850698 111974612;PALM2 CHR9 + 111442888 111753577;
AKAP2	CHR9	+	111850698	111974612	1	1	N	PALM2-AKAP2 CHR9 + 111582397 111974612;
C9orf152	CHR9	-	112001666	112010234	1	1	N	
TXN	CHR9	-	112045912	112058741	1	1	N	
TXNDC8	CHR9	-	112105687	112139946	1	1	N	
SVEP1	CHR9	-	112167349	112381981	1	1	N	
MUSK	CHR9	+	112470871	112603099	1	1	N	
LPAR1	CHR9	-	112675874	112840186	1	1	N	
OR2K2	CHR9	-	113129583	113130534	1	1	N	
KIAA0368	CHR9	-	113162793	113286846	1	1	N	
ZNF483	CHR9	+	113327267	113379945	1	1	N	
PTGR1	CHR9	-	113351822	113401956	1	1	N	
LRRC37A5P	CHR9	-	113404931	113415654	1	1	N	
DNAJC25	CHR9	+	113433452	113456452	1	1	N	DNAJC25-GNG10 CHR9 + 113433452 113472347;
DNAJC25-GNG10	CHR9	+	113433452	113472347	1	1	N	DNAJC25 CHR9 + 113433452 113456452;GNG10 CHR9 + 113463671 113472347;
GNG10	CHR9	+	113463671	113472347	1	1	N	DNAJC25-GNG10 CHR9 + 113433452 113472347;
C9orf84	CHR9	-	113488721	113585600	1	1	N	
UGCG	CHR9	+	113699026	113735254	1	1	N	MIR4668 CHR9 + 113734200 113734270;
MIR4668	CHR9	+	113734200	113734270	1	1	N	UGCG CHR9 + 113699026 113735254;
MIR3134	CHR9	-	113798652	114152366	1	1	N	PTBP3 CHR9 - 114019815 114135765;SUSD1 CHR9 - 113842881 113977377;
SUSD1	CHR9	-	113842881	113977377	1	1	N	MIR3134 CHR9 - 113798652 114152366;
PTBP3	CHR9	-	114019815	114135765	1	1	N	MIR3134 CHR9 - 113798652 114152366;
HSDL2	CHR9	+	114182009	114274506	1	1	N	
KIAA1958	CHR9	+	114289068	114462527	1	1	N	
INIP	CHR9	-	114488611	114520208	1	1	N	
SNX30	CHR9	+	114552954	114677088	1	1	N	
SLC46A2	CHR9	-	114681020	114693014	1	1	N	
ZNF883	CHR9	-	114799220	114814293	1	1	N	
ZFP37	CHR9	-	114843994	114858817	1	1	N	
FAM225B	CHR9	-	114906823	114913778	1	1	N	
FAM225A	CHR9	+	114914996	114921947	1	1	N	
SLC31A2	CHR9	+	114953058	114966243	1	1	N	
FKBP15	CHR9	-	114967620	115023462	1	1	N	
SLC31A1	CHR9	+	115023628	115066593	1	1	N	
CDC26	CHR9	-	115069111	115077690	1	1	N	
PRPF4	CHR9	+	115077734	115095006	1	1	N	
RNF183	CHR9	-	115099193	115101141	1	1	N	
WDR31	CHR9	-	115117751	115142441	1	1	N	
BSPRY	CHR9	+	115151632	115173334	1	1	N	
HDHD3	CHR9	-	115175518	115178162	1	1	N	
ALAD	CHR9	-	115188412	115203439	1	1	N	
POLE3	CHR9	-	115209339	115212850	1	1	N	
C9orf43	CHR9	+	115212842	115231700	1	1	N	
RGS3	CHR9	+	115246831	115399839	1	1	N	
ZNF618	CHR9	+	115678382	115858696	1	1	N	
AMBP	CHR9	-	115862228	115880573	1	1	N	
KIF12	CHR9	-	115893738	115901158	1	1	N	
COL27A1	CHR9	+	115958051	116112796	1	1	N	MIR455 CHR9 + 116011534 116011630;
MIR455	CHR9	+	116011534	116011630	1	1	N	COL27A1 CHR9 + 115958051 116112796;
ORM1	CHR9	+	116125123	116128580	1	1	N	
ORM2	CHR9	+	116131889	116135357	1	1	N	
AKNA	CHR9	-	116136254	116196506	1	1	N	
DFNB31	CHR9	-	116204180	116307557	1	1	N	
ATP6V1G1	CHR9	+	116389814	116400973	1	1	N	
C9orf91	CHR9	+	116413526	116448524	1	1	N	
LOC100505478	CHR9	-	116468534	116484190	1	1	N	
TNFSF15	CHR9	-	116586735	116608229	1	1	N	
TNFSF8	CHR9	-	116695443	116732696	1	1	N	
TNC	CHR9	-	116821675	116920357	1	1	N	
DEC1	CHR9	+	116943917	117204744	1	1	N	
LINC00474	CHR9	-	117690364	117727198	1	1	N	
PAPPA	CHR9	+	117955891	118204421	1	1	N	
ASTN2	CHR9	-	118227324	119217138	1	1	N	SNORA70C CHR9 - 118983165 118983301;
LOC100128505	CHR9	+	118306382	118364393	1	1	N	
TRIM32	CHR9	+	118489401	118503400	1	1	N	
SNORA70C	CHR9	-	118983165	118983301	1	1	N	ASTN2 CHR9 - 118227324 119217138;
TLR4	CHR9	+	119506273	119519590	1	1	N	
